,Store,Store_Type,Transaction_Type,Other_Store,Drug_Name,Moving_Type,Drug_Rate,Batch No,Date,Expiry,Received Qty,Issued Qty,Balance,Issue_Type,Issue_Number,Transaction_Number,Particulars,Document_Date,Code,Cost
3650,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Sterilized disposable Gloves 6.5  [C-137],Medium Moving,15.95,123022,01-Apr-2023 10:06,31-Dec-2027,0,500,4000,Issue,,1031230400001,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230400001 Document Date : 16-Mar-2023,16-Mar-2023,C-137,7975.0
3651,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Sterilized disposable Gloves 6.5  [C-137],Medium Moving,15.95,123022,05-Apr-2023 12:13,31-Dec-2027,0,500,3500,Issue,,1031230400028,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230400028 Document Date : 25-Mar-2023,25-Mar-2023,C-137,7975.0
3652,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 6.5  [C-137],Medium Moving,15.95,123022,05-Apr-2023 12:30,31-Dec-2027,0,500,3000,Issue,,1031230400031,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230400031 Document Date : 28-Mar-2023,28-Mar-2023,C-137,7975.0
3653,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Sterilized disposable Gloves 6.5  [C-137],Medium Moving,15.95,123022,11-Apr-2023 12:58,31-Dec-2027,0,500,2500,Issue,,1031230400050,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230400050 Document Date : 03-Apr-2023,03-Apr-2023,C-137,7975.0
3654,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 6.5  [C-137],Medium Moving,15.95,123022,12-Apr-2023 09:34,31-Dec-2027,0,500,2000,Issue,,1031230400051,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230400051 Document Date : 11-Apr-2023,11-Apr-2023,C-137,7975.0
3655,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Sterilized disposable Gloves 6.5  [C-137],Medium Moving,15.95,123022,12-Apr-2023 11:17,31-Dec-2027,0,200,1800,Issue,,1031230400059,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230400059 Document Date : 10-Apr-2023,10-Apr-2023,C-137,3190.0
3656,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Sterilized disposable Gloves 6.5  [C-137],Medium Moving,15.95,123022,12-Apr-2023 12:06,31-Dec-2027,0,500,1300,Issue,,1031230400068,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230400068 Document Date : 06-Apr-2023,06-Apr-2023,C-137,7975.0
3657,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Sterilized disposable Gloves 6.5  [C-137],Medium Moving,15.95,123022,15-Apr-2023 11:35,31-Dec-2027,0,500,800,Issue,,1031230400070,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230400070 Document Date : 12-Apr-2023,12-Apr-2023,C-137,7975.0
3658,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 6.5  [C-137],Medium Moving,15.95,123022,29-Apr-2023 12:20,31-Dec-2027,0,500,4300,Issue,,1031230400122,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230400122 Document Date : 28-Apr-2023,28-Apr-2023,C-137,7975.0
3659,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Sterilized disposable Gloves 6.5  [C-137],Medium Moving,15.95,123022,02-May-2023 11:09,31-Dec-2027,0,500,3800,Issue,,1031230500001,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230500001 Document Date : 28-Apr-2023,28-Apr-2023,C-137,7975.0
3660,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Sterilized disposable Gloves 6.5  [C-137],Medium Moving,15.95,123022,09-May-2023 12:44,31-Dec-2027,0,500,3300,Issue,,1031230500025,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230500025 Document Date : 03-May-2023,03-May-2023,C-137,7975.0
3661,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 6.5  [C-137],Medium Moving,15.95,123022,09-May-2023 12:56,31-Dec-2027,0,500,2800,Issue,,1031230500028,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230500028 Document Date : 04-May-2023,04-May-2023,C-137,7975.0
3662,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Sterilized disposable Gloves 6.5  [C-137],Medium Moving,15.95,123022,10-May-2023 10:35,31-Dec-2027,0,500,2300,Issue,,1031230500048,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230500048 Document Date : 09-May-2023,09-May-2023,C-137,7975.0
3663,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Sterilized disposable Gloves 6.5  [C-137],Medium Moving,15.95,123022,25-May-2023 09:52,31-Dec-2027,0,500,1800,Issue,,1031230500093,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230500093 Document Date : 20-May-2023,20-May-2023,C-137,7975.0
3664,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Sterilized disposable Gloves 6.5  [C-137],Medium Moving,15.95,123022,27-May-2023 09:56,31-Dec-2027,0,100,1700,Issue,,1031230500115,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230500115 Document Date : 26-May-2023,26-May-2023,C-137,1595.0
3665,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Sterilized disposable Gloves 6.5  [C-137],Medium Moving,15.95,123022,29-May-2023 09:32,31-Dec-2027,0,500,1200,Issue,,1031230500126,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230500126 Document Date : 26-May-2023,26-May-2023,C-137,7975.0
3666,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Sterilized disposable Gloves 6.5  [C-137],Medium Moving,15.95,123022,09-Jun-2023 18:31,31-Dec-2027,0,500,700,Issue,,1031230600028,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230600028 Document Date : 06-Jun-2023,06-Jun-2023,C-137,7975.0
3667,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,122120,09-Jan-2023 15:10,31-May-2027,0,500,12200,Issue,,1031230100008,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230100008 Document Date : 03-Jan-2023,03-Jan-2023,C-138,7975.0
3668,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,122120,13-Jan-2023 10:39,31-May-2027,0,500,11700,Issue,,1031230100028,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230100028 Document Date : 07-Jan-2023,07-Jan-2023,C-138,7975.0
3669,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,122120,13-Jan-2023 11:07,31-May-2027,0,500,11200,Issue,,1031230100029,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230100029 Document Date : 09-Jan-2023,09-Jan-2023,C-138,7975.0
3670,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,122120,17-Jan-2023 13:59,31-May-2027,0,500,10700,Issue,,1031230100049,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230100049 Document Date : 14-Jan-2023,14-Jan-2023,C-138,7975.0
3671,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,122120,18-Jan-2023 11:39,31-May-2027,0,500,10200,Issue,,1031230100051,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230100051 Document Date : 14-Jan-2023,14-Jan-2023,C-138,7975.0
3672,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,122120,23-Jan-2023 13:06,31-May-2027,0,500,9700,Issue,,1031230100061,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230100061 Document Date : 21-Jan-2023,21-Jan-2023,C-138,7975.0
3673,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,122120,27-Jan-2023 10:38,31-May-2027,0,500,9200,Issue,,1031230100076,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230100076 Document Date : 25-Jan-2023,25-Jan-2023,C-138,7975.0
3674,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,122120,31-Jan-2023 14:34,31-May-2027,0,500,8700,Issue,,1031230100092,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230100092 Document Date : 17-Dec-2022,17-Dec-2022,C-138,7975.0
3675,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,122120,08-Feb-2023 09:23,31-May-2027,0,400,8300,Issue,,1031230200032,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230200032 Document Date : 06-Feb-2023,06-Feb-2023,C-138,6380.0
3676,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,122120,13-Feb-2023 11:24,31-May-2027,0,500,7800,Issue,,1031230200044,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230200044 Document Date : 08-Feb-2023,08-Feb-2023,C-138,7975.0
3677,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,122120,16-Feb-2023 15:03,31-May-2027,0,500,7300,Issue,,1031230200071,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230200071 Document Date : 15-Feb-2023,15-Feb-2023,C-138,7975.0
3678,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,122120,17-Feb-2023 10:00,31-May-2027,0,500,6800,Issue,,1031230200078,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230200078 Document Date : 15-Feb-2023,15-Feb-2023,C-138,7975.0
3679,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,122120,21-Feb-2023 13:15,31-May-2027,0,500,6300,Issue,,1031230200084,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230200084 Document Date : 20-Feb-2023,20-Feb-2023,C-138,7975.0
3680,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,122120,23-Feb-2023 11:26,31-May-2027,0,500,5800,Issue,,1031230200097,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230200097 Document Date : 22-Feb-2023,22-Feb-2023,C-138,7975.0
3681,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,122120,01-Mar-2023 12:16,31-May-2027,0,500,5300,Issue,,1031230300001,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230300001 Document Date : 28-Feb-2023,28-Feb-2023,C-138,7975.0
3682,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,122120,02-Mar-2023 12:46,31-May-2027,0,500,4800,Issue,,1031230300005,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230300005 Document Date : 28-Feb-2023,28-Feb-2023,C-138,7975.0
3683,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,122120,08-Mar-2023 14:19,31-May-2027,0,200,4600,Issue,,1031230300013,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230300013 Document Date : 03-Mar-2023,03-Mar-2023,C-138,3190.0
3684,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,122120,09-Mar-2023 11:53,31-May-2027,0,500,4100,Issue,,1031230300018,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230300018 Document Date : 04-Mar-2023,04-Mar-2023,C-138,7975.0
3685,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,122120,16-Mar-2023 15:19,31-May-2027,0,500,8600,Issue,,1031230300030,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230300030 Document Date : 10-Mar-2023,10-Mar-2023,C-138,7975.0
3686,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,122120,17-Mar-2023 10:01,31-May-2027,0,500,8100,Issue,,1031230300034,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230300034 Document Date : 11-Mar-2023,11-Mar-2023,C-138,7975.0
3687,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,122120,25-Mar-2023 10:58,31-May-2027,0,500,7600,Issue,,1031230300058,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230300058 Document Date : 13-Mar-2023,13-Mar-2023,C-138,7975.0
3688,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,122120,25-Mar-2023 14:55,31-May-2027,0,500,7100,Issue,,1031230300067,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230300067 Document Date : 20-Mar-2023,20-Mar-2023,C-138,7975.0
3689,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Dental Department,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,122120,11-Apr-2023 12:30,31-May-2027,0,200,6900,Issue,,1031230400048,Offline Issue to Sub-Store : DH Barnala Dental Department Transaction No. 1031230400048 Document Date : 03-Apr-2023,03-Apr-2023,C-138,3190.0
3690,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,123023,17-Apr-2023 11:42,31-Dec-2027,0,500,6400,Issue,,1031230400083,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230400083 Document Date : 13-Apr-2023,13-Apr-2023,C-138,7975.0
3691,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,123023,24-Apr-2023 11:32,31-Dec-2027,0,500,8900,Issue,,1031230400104,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230400104 Document Date : 17-Apr-2023,17-Apr-2023,C-138,7975.0
3692,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ward,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,123023,29-Apr-2023 10:32,31-Dec-2027,0,100,8800,Issue,,1031230400116,Offline Issue to Sub-Store : DH Barnala Ward Transaction No. 1031230400116 Document Date : 24-Apr-2023,24-Apr-2023,C-138,1595.0
3693,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,122120,19-May-2023 09:04,31-May-2027,0,500,8300,Issue,,1031230500077,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230500077 Document Date : 17-May-2023,17-May-2023,C-138,7975.0
3694,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,122120,27-May-2023 09:53,31-May-2027,0,500,7800,Issue,,1031230500113,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230500113 Document Date : 26-May-2023,26-May-2023,C-138,7975.0
3695,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,122120,01-Jun-2023 10:49,31-May-2027,0,500,7300,Issue,,1031230600002,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230600002 Document Date : 31-May-2023,31-May-2023,C-138,7975.0
3696,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,122120,09-Jun-2023 17:35,31-May-2027,0,400,6900,Issue,,1031230600018,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230600018 Document Date : 02-Jun-2023,02-Jun-2023,C-138,6380.0
3697,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,123023,09-Jun-2023 17:35,31-Dec-2027,0,100,6800,Issue,,1031230600018,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230600018 Document Date : 02-Jun-2023,02-Jun-2023,C-138,1595.0
3698,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,123024,10-Jun-2023 08:48,31-Dec-2027,0,500,6300,Issue,,1031230600037,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230600037 Document Date : 08-Jun-2023,08-Jun-2023,C-138,7975.0
3699,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,123024,10-Jun-2023 08:56,31-Dec-2027,0,500,5800,Issue,,1031230600039,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230600039 Document Date : 09-Jun-2023,09-Jun-2023,C-138,7975.0
3700,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,123024,19-Jun-2023 12:32,31-Dec-2027,0,200,5600,Issue,,1031230600057,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230600057 Document Date : 14-Jun-2023,14-Jun-2023,C-138,3190.0
3701,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,123023,19-Jun-2023 13:23,31-Dec-2027,0,300,5300,Issue,,1031230600063,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230600063 Document Date : 15-Jun-2023,15-Jun-2023,C-138,4785.0
3702,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.0  [C-138],Medium Moving,15.95,123023,23-Jun-2023 09:04,31-Dec-2027,0,600,4700,Issue,,1031230600076,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230600076 Document Date : 21-Jun-2023,21-Jun-2023,C-138,9570.0
3703,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.5  [C-139],Medium Moving,17.86,122121,07-Jan-2023 13:42,31-May-2027,0,500,6900,Issue,,1031230100005,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230100005 Document Date : 02-Jan-2023,02-Jan-2023,C-139,8930.0
3704,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Ultrasound,Sterilized disposable Gloves 7.5  [C-139],Medium Moving,17.86,122121,10-Jan-2023 14:01,31-May-2027,0,200,6700,Issue,,1031230100024,Offline Issue to Sub-Store : DH Barnala Ultrasound Transaction No. 1031230100024 Document Date : 06-Jan-2023,06-Jan-2023,C-139,3572.0
3705,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.5  [C-139],Medium Moving,17.86,122121,13-Jan-2023 11:30,31-May-2027,0,500,6200,Issue,,1031230100032,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230100032 Document Date : 09-Jan-2023,09-Jan-2023,C-139,8930.0
3706,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.5  [C-139],Medium Moving,17.86,122121,18-Jan-2023 11:59,31-May-2027,0,500,5700,Issue,,1031230100054,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230100054 Document Date : 16-Jan-2023,16-Jan-2023,C-139,8930.0
3707,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.5  [C-139],Medium Moving,17.86,122121,24-Jan-2023 09:30,31-May-2027,0,500,5200,Issue,,1031230100064,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230100064 Document Date : 23-Jan-2023,23-Jan-2023,C-139,8930.0
3708,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Sterilized disposable Gloves 7.5  [C-139],Medium Moving,17.86,122121,25-Jan-2023 11:27,31-May-2027,0,100,5100,Issue,,1031230100074,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230100074 Document Date : 24-Jan-2023,24-Jan-2023,C-139,1786.0
3709,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.5  [C-139],Medium Moving,17.86,122121,31-Jan-2023 14:39,31-May-2027,0,500,4600,Issue,,1031230100093,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230100093 Document Date : 19-Dec-2022,19-Dec-2022,C-139,8930.0
3710,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.5  [C-139],Medium Moving,17.86,122121,01-Feb-2023 13:21,31-May-2027,0,500,4100,Issue,,1031230200003,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230200003 Document Date : 31-Jan-2023,31-Jan-2023,C-139,8930.0
3711,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.5  [C-139],Medium Moving,17.86,122121,07-Feb-2023 12:56,31-May-2027,0,500,3600,Issue,,1031230200028,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230200028 Document Date : 06-Feb-2023,06-Feb-2023,C-139,8930.0
3712,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Sterilized disposable Gloves 7.5  [C-139],Medium Moving,17.86,122121,13-Feb-2023 12:00,31-May-2027,0,300,3300,Issue,,1031230200050,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230200050 Document Date : 10-Feb-2023,10-Feb-2023,C-139,5358.0
3713,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.5  [C-139],Medium Moving,17.86,122121,21-Feb-2023 13:18,31-May-2027,0,500,2800,Issue,,1031230200085,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230200085 Document Date : 21-Feb-2023,21-Feb-2023,C-139,8930.0
3714,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Labor Room,Sterilized disposable Gloves 7.5  [C-139],Medium Moving,17.86,122121,27-Feb-2023 11:55,31-May-2027,0,600,2200,Issue,,1031230200109,Offline Issue to Sub-Store : DH Barnala Labor Room Transaction No. 1031230200109 Document Date : 25-Feb-2023,25-Feb-2023,C-139,10716.0
3715,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.5  [C-139],Medium Moving,17.86,122121,18-Mar-2023 13:43,31-May-2027,0,500,4700,Issue,,1031230300043,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230300043 Document Date : 06-Mar-2023,06-Mar-2023,C-139,8930.0
3716,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Sterilized disposable Gloves 7.5  [C-139],Medium Moving,17.86,122121,25-Mar-2023 11:18,31-May-2027,0,500,4200,Issue,,1031230300060,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230300060 Document Date : 17-Mar-2023,17-Mar-2023,C-139,8930.0
3717,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.5  [C-139],Medium Moving,17.86,122121,01-Apr-2023 10:22,31-May-2027,0,500,3700,Issue,,1031230400002,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230400002 Document Date : 20-Mar-2023,20-Mar-2023,C-139,8930.0
3718,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.5  [C-139],Medium Moving,17.86,122121,04-Apr-2023 10:35,31-May-2027,0,500,3200,Issue,,1031230400018,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230400018 Document Date : 27-Mar-2023,27-Mar-2023,C-139,8930.0
3719,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Sterilized disposable Gloves 7.5  [C-139],Medium Moving,17.86,122121,12-Apr-2023 11:54,31-May-2027,0,200,3000,Issue,,1031230400063,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230400063 Document Date : 05-Apr-2023,05-Apr-2023,C-139,3572.0
3720,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala Emergency,Sterilized disposable Gloves 7.5  [C-139],Medium Moving,17.86,123025,12-Apr-2023 11:54,31-Dec-2027,0,300,2700,Issue,,1031230400063,Offline Issue to Sub-Store : DH Barnala Emergency Transaction No. 1031230400063 Document Date : 05-Apr-2023,05-Apr-2023,C-139,5358.0
3721,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.5  [C-139],Medium Moving,17.86,123025,25-Apr-2023 09:21,31-Dec-2027,0,500,5200,Issue,,1031230400107,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230400107 Document Date : 20-Apr-2023,20-Apr-2023,C-139,8930.0
3722,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.5  [C-139],Medium Moving,17.86,123025,03-May-2023 10:06,31-Dec-2027,0,500,4700,Issue,,1031230500007,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230500007 Document Date : 26-Apr-2023,26-Apr-2023,C-139,8930.0
3723,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.5  [C-139],Medium Moving,17.86,123025,09-May-2023 12:41,31-Dec-2027,0,500,4200,Issue,,1031230500024,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230500024 Document Date : 03-May-2023,03-May-2023,C-139,8930.0
3724,DH Barnala,Both,INTERNAL_CONSUMPTION,DH Barnala General OT,Sterilized disposable Gloves 7.5  [C-139],Medium Moving,17.86,123025,10-May-2023 10:14,31-Dec-2027,0,500,3700,Issue,,1031230500045,Offline Issue to Sub-Store : DH Barnala General OT Transaction No. 1031230500045 Document Date : 09-May-2023,09-May-2023,C-139,8930.0
